hora_ET,precio,madurez,secuencia_entrada,nivel_recuperado,stop,objetivo,RR,elegible,motivos
2026-08-31 14:45,77.485,,,,76.78234905036523758905765570,77.5,0.02134772607622175989933904438,False,countertrend_invalidated | countertrend_expired | insufficient_reward_risk
2026-08-31 15:00,77.5,,,,76.78234905036523758905765570,80.51,4.194239555499639404338476531,False,countertrend_invalidated | countertrend_expired
2026-08-31 15:15,77.42,,,,76.78234905036523758905765570,77.5,0.1254604890745052391932712517,False,countertrend_invalidated | countertrend_expired | insufficient_reward_risk
2026-08-31 15:30,77.67,,,,76.78234905036523758905765570,80.51,3.199455823450154062532587608,False,countertrend_invalidated | countertrend_expired
2026-08-31 15:45,78.25,,,,76.78234905036523758905765570,80.51,1.539875677225855698044890274,False,countertrend_invalidated | countertrend_expired
2026-08-31 16:00,78.58,CT1,,,75.22365925590768961603670282,79.1,0.1549306341780947297260897365,False,insufficient_reward_risk
2026-09-01 09:45,76.63,CT1,,,75.22365925590768961603670282,79.1,1.756331109921872818097367173,True,recovery_setup_eligible
2026-09-01 10:00,76.17,CT1,,,75.22365925590768961603670282,79.1,3.096136374018568582852452189,True,recovery_setup_eligible
2026-09-01 10:15,75.79,,,,75.22365925590768961603670282,79.1,5.844538000360589371791044726,False,countertrend_invalidated
2026-09-01 10:30,75.8,,,,75.22365925590768961603670282,79.1,5.725779469569222575516717247,False,countertrend_invalidated
2026-09-01 10:45,77.3,,,,75.22365925590768961603670282,79.1,0.8669097329623924336422510277,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 11:00,78.86,,,,75.22365925590768961603670282,79.1,0.06600041549734027793950416692,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 11:15,79.6299,,,,75.22365925590768961603670282,80.51,0.1997394266711365094742491327,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 11:30,79.4,,,,75.22365925590768961603670282,80.51,0.2657829109299002824471589836,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 11:45,79.17,,,,75.22365925590768961603670282,80.51,0.3395550680731221574640303240,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 12:00,79.16,,,,75.22365925590768961603670282,80.51,0.3429581145956660617687485418,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 12:15,78.895,,,,75.22365925590768961603670282,79.1,0.05583791162121713999601906526,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 12:30,78.295,,,,75.22365925590768961603670282,79.1,0.2621005180061536671184383795,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 12:45,78.075,,,,75.22365925590768961603670282,79.1,0.3594800102806710576096131557,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 13:00,78.23,,,,75.22365925590768961603670282,79.1,0.2893883541676426981599256371,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 13:15,77.865,,,,75.22365925590768961603670282,79.1,0.4675655735679814441903450068,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 13:30,77.65,,,,75.22365925590768961603670282,79.1,0.5976077364774428403145713870,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 13:45,78.13,,,,75.22365925590768961603670282,79.1,0.3337530198314527467500722822,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 14:00,78.16,,,,75.22365925590768961603670282,79.1,0.3201263347556672445648362906,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 14:15,77.935,,,,75.22365925590768961603670282,79.1,0.4296767208394580068757374807,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 14:30,77.58,,,,75.22365925590768961603670282,79.1,0.6450679952850034518067166929,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 14:45,77.13,,,,75.22365925590768961603670282,79.1,1.033393429849814433649546453,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 15:00,77.765,,,,75.22365925590768961603670282,79.1,0.5253132635217798762617610578,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 15:15,77.8606,,,,75.22365925590768961603670282,79.1,0.4700143538593724252936721667,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 15:30,78.11,,,,75.22365925590768961603670282,79.1,0.3429948463383289350251006747,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 15:45,78.01,,,,75.22365925590768961603670282,79.1,0.3911940785817575240546206912,False,countertrend_invalidated | insufficient_reward_risk
2026-09-01 16:00,77.65,CT0,,,74.91574816046797826632012949,79.1,0.5303096002481517457210711671,False,insufficient_reward_risk
2026-09-02 09:45,78.08,CT1,,,74.91574816046797826632012949,79.1,0.3223510806746827395004558884,False,insufficient_reward_risk
2026-09-02 10:00,76.04,CT1,,,74.91574816046797826632012949,79.1,2.721810089520287524676268801,True,recovery_setup_eligible
2026-09-02 10:15,76.5,CT1,,,74.91574816046797826632012949,79.1,1.641153215115106974643169292,True,recovery_setup_eligible
2026-09-02 10:30,76.905,CT1,,,74.91574816046797826632012949,79.1,1.103429920927649473181575124,False,insufficient_reward_risk
2026-09-02 10:45,77.02,CT1,,,74.91574816046797826632012949,79.1,0.9884748398093760211872070918,False,insufficient_reward_risk
2026-09-02 11:00,76.94,CT1,,,74.91574816046797826632012949,79.1,1.067060905079558338164642580,False,insufficient_reward_risk
2026-09-02 11:15,76.55,CT1,,,74.91574816046797826632012949,79.1,1.560347027499879392387381966,True,recovery_setup_eligible
2026-09-02 11:30,76.76,CT1,,,74.91574816046797826632012949,79.1,1.268807193161739879598190172,False,insufficient_reward_risk
2026-09-02 11:45,76.585,CT1,,,74.91574816046797826632012949,79.1,1.506663009402515047141633193,True,recovery_setup_eligible
2026-09-02 12:00,77.0475,CT1,,,74.91574816046797826632012949,79.1,0.9628231400755260067538855041,False,insufficient_reward_risk
2026-09-02 12:15,76.85,CT1,,,74.91574816046797826632012949,79.1,1.163240460220718339286946896,False,insufficient_reward_risk
2026-09-02 12:30,76.96,CT1,,,74.91574816046797826632012949,79.1,1.046837751893571643428050191,False,insufficient_reward_risk
2026-09-02 12:45,77,CT1,,,74.91574816046797826632012949,79.1,1.007555785807301583028909177,False,insufficient_reward_risk
2026-09-02 13:00,77.45,CT1,,,74.91574816046797826632012949,79.1,0.6510797286447629303673925744,False,insufficient_reward_risk
2026-09-02 13:15,77.5,CT1,,,74.91574816046797826632012949,79.1,0.6191347048783533364177064154,False,insufficient_reward_risk
2026-09-02 13:30,77.61,CT1,,,74.91574816046797826632012949,79.1,0.5530292224867908624175747278,False,insufficient_reward_risk
2026-09-02 13:45,78.21,CT1,,,74.91574816046797826632012949,79.1,0.2701675656122370258647695001,False,insufficient_reward_risk
2026-09-02 14:00,78.7551,CT1,,,74.91574816046797826632012949,79.1,0.08983287138436362513965733865,False,insufficient_reward_risk
2026-09-02 14:15,80.89,CT1,,,74.91574816046797826632012949,81.55,0.1104740840740485875363227885,False,insufficient_reward_risk
2026-09-02 14:30,80.755,CT2,0,79.99,78.40614816046797826632012949,81.55,0.3384632383447367372024906741,False,insufficient_reward_risk
2026-09-02 14:45,81.3682,CT2,0,79.99,78.40614816046797826632012949,81.55,0.06137637349004763159678165728,False,insufficient_reward_risk
2026-09-02 15:00,80.92,CT2,0,79.99,78.40614816046797826632012949,81.55,0.2506114282842065591775108152,False,insufficient_reward_risk
2026-09-02 15:15,81.36,CT2,0,79.99,78.40614816046797826632012949,81.55,0.06432279285548108908718212879,False,insufficient_reward_risk
2026-09-02 15:30,80.77,CT2,0,79.99,78.40614816046797826632012949,81.55,0.3299699189922236203381403038,False,insufficient_reward_risk
2026-09-02 15:45,80.98,CT2,0,79.99,78.40614816046797826632012949,81.55,0.2214579686543408482415351499,False,insufficient_reward_risk
2026-09-02 16:00,80.62,CT3,0,79.99,78.40614816046797826632012949,81.55,0.4200823123721727431659024135,False,insufficient_reward_risk
2026-09-03 09:45,80.435,CT3,0,79.99,78.40614816046797826632012949,81.55,0.5495719195824509857478903115,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 10:00,80.875,CT3,0,79.99,78.40614816046797826632012949,81.55,0.2734064431051270671815974529,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 10:15,81.8,CT3,0,79.99,78.40614816046797826632012949,81.55,,False,resistance_acceptance_pending | target_or_invalidation_order_failed | recovery_risk_limit_exceeded
2026-09-03 10:30,83.04,CT3,0,79.99,78.40614816046797826632012949,81.55,,False,resistance_acceptance_pending | target_or_invalidation_order_failed | recovery_risk_limit_exceeded
2026-09-03 10:45,83.43,CT4,1,81.55,81.55114816046797826632012949,83.94,0.2714423720217497994224824527,False,insufficient_reward_risk
2026-09-03 11:00,84.9,CT4,1,81.55,81.55114816046797826632012949,83.94,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 11:15,84.945,CT4,2,83.94,82.82614816046797826632012949,85.045,0.04719537163206579285633693481,False,insufficient_reward_risk
2026-09-03 11:30,85.6,CT4,2,83.94,82.82614816046797826632012949,85.045,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 11:45,86.365,CT4,3,85.045,84.57614816046797826632012949,86.82,0.2543530939482566202570840932,False,insufficient_reward_risk
2026-09-03 12:00,86.5025,CT4,3,85.045,84.57614816046797826632012949,86.82,0.1648193198585840162841088459,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 12:15,86.71,CT4,3,85.045,84.57614816046797826632012949,86.82,0.05154997079090751959591637601,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 12:30,86.305,CT4,3,85.045,84.57614816046797826632012949,86.82,0.2978855609393364606478886940,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 12:45,86.99,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 13:00,87.16,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 13:15,87.57,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 13:30,87.48,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 13:45,87.29,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 14:00,87.29,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 14:15,87.23,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 14:30,86.66,CT4,3,85.045,84.57614816046797826632012949,86.82,0.07678089054350993976763117981,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 14:45,86.68,CT4,3,85.045,84.57614816046797826632012949,86.82,0.06654460992421473519032751623,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-03 15:00,87.155,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 15:15,87.2247,CT4,3,85.045,84.57614816046797826632012949,86.82,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-03 15:30,88.195,CT4,4,86.82,86.62614816046797826632012949,88.69,0.3155173659659635354213215212,False,insufficient_reward_risk
2026-09-03 15:45,88.345,CT4,4,86.82,86.62614816046797826632012949,88.69,0.2007153799212446580150446264,False,insufficient_reward_risk
2026-09-03 16:00,88.02,CT4,4,86.82,86.62614816046797826632012949,88.69,0.4806823659428170645917270416,False,insufficient_reward_risk
2026-09-04 09:45,88.385,CT4,4,86.82,86.62614816046797826632012949,88.69,0.1734085800434171002452109551,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 10:00,89.24,CT4,4,86.82,86.62614816046797826632012949,88.69,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-04 10:15,89.49,CT4,5,88.69,88.07614816046797826632012949,90.24,0.5304657666592890311783959124,False,insufficient_reward_risk
2026-09-04 10:30,89.43,CT4,5,88.69,88.07614816046797826632012949,90.24,0.5982929419219078608425751835,False,insufficient_reward_risk
2026-09-04 10:45,90.125,CT4,5,88.69,88.07614816046797826632012949,90.24,0.05612899760788322838942999828,False,insufficient_reward_risk
2026-09-04 11:00,89.89,CT4,5,88.69,88.07614816046797826632012949,90.24,0.1929595308568867822855649592,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 11:15,89.952,CT4,5,88.69,88.07614816046797826632012949,90.24,0.1535302489944242183605014614,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 11:30,89.83,CT4,5,88.69,88.07614816046797826632012949,90.24,0.2337711719761914596942481291,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 11:45,89.71,CT4,5,88.69,88.07614816046797826632012949,90.24,0.3243868184227805998018740223,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 12:00,90.07,CT4,5,88.69,88.07614816046797826632012949,90.24,0.08526210254413929318409907944,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 12:15,89.46,CT4,5,88.69,88.07614816046797826632012949,90.24,0.5636441544665455040539088604,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 12:30,89.45,CT4,5,88.69,88.07614816046797826632012949,90.24,0.5750256157673446728844260794,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 12:45,89.45,CT4,5,88.69,88.07614816046797826632012949,90.24,0.5750256157673446728844260794,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 13:00,89.76,CT4,5,88.69,88.07614816046797826632012949,90.24,0.2850607094585009430570657629,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 13:15,89.645,CT4,5,88.69,88.07614816046797826632012949,90.24,0.3792582479792895021731036467,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 13:30,89.72,CT4,5,88.69,88.07614816046797826632012949,90.24,0.3163302114550881081481358436,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 13:45,89.625,CT4,5,88.69,88.07614816046797826632012949,90.24,0.3970683213869051184736222747,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 14:00,89.82,CT4,5,88.69,88.07614816046797826632012949,90.24,0.2408461490126998193062335091,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 14:15,90.05,CT4,5,88.69,88.07614816046797826632012949,90.24,0.09625849123764369358542324603,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 14:30,90.36,CT4,5,88.69,88.07614816046797826632012949,90.24,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-04 14:45,90.27,CT4,5,88.69,88.07614816046797826632012949,90.24,,False,resistance_acceptance_pending | target_or_invalidation_order_failed
2026-09-04 15:00,89.79,CT4,5,88.69,88.07614816046797826632012949,90.24,0.2625664538907140268820439979,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 15:15,89.81,CT4,5,88.69,88.07614816046797826632012949,90.24,0.2480027359869802314999624170,False,resistance_acceptance_pending | insufficient_reward_risk
2026-09-04 15:30,93.25,CT4,5,88.69,88.07614816046797826632012949,90.24,,False,resistance_acceptance_pending | target_or_invalidation_order_failed | recovery_risk_limit_exceeded
2026-09-04 15:45,91.96,CT4,6,90.24,89.32614816046797826632012949,92.56,0.2278032465587004956158193250,False,insufficient_reward_risk
2026-09-04 16:00,93.5,CT4,6,90.24,89.32614816046797826632012949,92.56,,False,resistance_acceptance_pending | target_or_invalidation_order_failed | recovery_risk_limit_exceeded
